InvoiceValue,IGST,CGST,SGST,InputTaxCredit,Turnover,InvoiceCount,BusinessAge,FilingDelay,Fraudulent
87888,20374.17,8614.51,9077.58,4404.33,5449056,178,27,27,0
8507,701.44,502.88,838.88,632.19,127605,8,6,28,1
258302,45327.84,33199.99,24397.02,76497.57,61992480,4,16,81,1
435548,32355.14,41676.41,41903.23,10543.03,39634868,15,20,83,1
59096,3570.45,7252.08,3826.99,9591.9,13355696,44,14,47,0
383745,77120.75,31899.84,35194.4,63130.5,21489720,167,20,71,1
424239,73429.42,25987.63,44336.71,39744.93,106059750,120,24,12,0
351505,24206.55,18888.1,33059.2,72286.33,65731435,76,5,42,0
255766,14843.64,19268.35,24037.34,72786.77,23274706,157,14,8,1
349384,97004.36,25149.02,19906.71,51030.99,103417664,190,11,39,0
16024,911.84,1609.32,1076.33,3682.92,3220824,162,21,45,0
412998,62875.43,21457.93,32580.4,82971.16,62775696,154,9,57,0
155502,25823.03,15060.58,13643.94,23702.19,44784576,112,20,55,0
393793,30311.99,33574.58,40739.61,13368.27,19689650,87,7,11,0
499597,44406.28,50929.42,63799.07,113753.21,139887160,18,5,24,0
126001,16495.44,14265.53,8104.99,15335.63,12096096,191,29,88,1
283255,63784.91,30327.62,14547.39,23470.09,3399060,52,15,15,1
148556,24753.73,20592.53,13434.12,42415.0,32682320,54,25,50,1
14560,2864.21,909.18,1294.23,3444.62,145600,42,13,79,1
214557,59344.35,19026.13,21385.13,62100.35,18022788,93,12,86,1
477772,108282.84,42156.1,59716.7,43831.16,114665280,182,24,71,1
305947,45862.42,26781.01,37390.53,77717.31,26005495,180,15,52,1
190779,29128.45,20936.44,11256.7,36278.91,51319551,141,24,51,0
206618,39736.27,19439.56,27699.12,60915.33,7025012,32,26,66,1
160859,32659.85,15533.98,9641.45,45839.79,33619531,83,26,23,1
487425,80504.83,43337.95,52208.75,142538.21,50204775,81,19,85,1
40211,7974.57,5599.5,4443.98,11520.25,4704687,66,25,13,1
143526,7953.13,19157.93,15958.51,3178.39,14926704,82,24,21,0
335984,49998.87,26104.34,24823.04,76437.68,33598400,186,19,30,0
465817,53175.69,27969.26,37140.08,44784.43,24688301,167,10,84,1
465236,37084.02,58423.79,46235.58,101145.84,14887552,155,17,57,0
218634,15937.48,30553.08,14859.0,64403.27,43508166,78,16,68,1
103474,19529.08,7898.67,5362.84,3209.83,3311168,54,5,18,0
150146,25589.1,12342.1,15103.64,26839.59,36485478,73,29,52,0
402900,43643.88,54289.56,37016.47,90969.54,78565500,171,4,84,1
150668,23853.53,17176.4,16438.75,13701.82,10848096,180,24,1,0
68228,11135.73,5226.77,4312.22,5665.25,7641536,14,22,52,0
165588,15706.36,16938.69,20811.64,6109.66,32786424,136,10,66,1
11746,2348.98,1585.48,741.88,543.81,2325708,35,21,46,0
439274,100862.34,54058.46,57202.67,89563.56,34263372,146,25,52,0
412097,95621.59,48118.48,37277.02,66536.76,50687931,183,6,56,0
390440,73624.51,45419.76,38841.94,11096.39,44119720,78,29,24,0
430171,72129.73,28400.68,56220.05,125397.12,50330007,52,11,34,1
92763,5939.77,11523.14,7142.03,18895.16,2782890,72,11,28,0
397734,46217.17,29770.66,26395.39,65360.11,109376850,177,27,75,1
11802,843.28,1578.32,1063.57,1137.27,2572836,136,16,86,1
330150,89694.93,27342.23,23768.51,67438.98,59096850,165,14,16,0
41657,3377.07,5298.33,4061.81,5080.78,8456371,66,27,79,1
55417,4705.37,4098.7,4143.71,12008.77,7315044,81,19,48,0
224310,57109.91,21602.72,28667.73,47356.36,41721660,77,22,55,0
97146,25948.04,5791.81,10167.22,4465.63,1262898,118,28,72,1
345766,78191.76,37830.5,17295.79,94944.92,68115902,169,27,2,1
287163,14715.13,35966.34,35175.35,44898.74,10912194,73,28,21,0
490525,24678.14,56243.72,39104.22,63780.31,46599875,27,4,13,0
481203,65907.09,46721.57,37927.8,138360.01,26947368,148,5,2,1
450535,37385.82,24356.12,38059.24,64290.71,38746010,38,22,37,0
343554,18630.53,46039.57,36665.33,76249.01,68710800,140,25,86,1
383074,60041.23,43476.62,34394.48,77931.89,15322960,170,19,20,0
333968,89137.47,39116.93,35593.37,22121.78,59446304,86,17,50,0
268052,33366.71,32574.01,16943.64,79750.82,12062340,101,18,23,1
59879,12099.29,7023.62,8222.27,8970.43,15209266,178,8,44,0
25553,5110.96,2292.12,2955.58,3335.67,5033941,103,4,68,1
403162,43440.07,46777.26,29236.76,111874.14,9675888,31,23,43,1
132494,26445.51,14077.81,15260.04,22283.73,29811150,193,18,46,0
99223,9806.89,12587.58,10096.17,21573.22,16570241,181,28,56,0
51856,4047.97,6337.91,3102.39,13324.34,8504384,40,11,18,1
273433,57781.36,14689.83,18056.88,23498.4,68358250,73,26,33,0
360364,27420.6,30306.55,19357.94,24306.78,19459656,167,14,2,0
329300,91969.91,17493.88,40448.39,12902.6,60591200,138,13,38,0
306672,28273.33,18150.92,30560.92,83168.63,19933680,157,24,74,1
327128,61059.3,34062.85,25681.96,24895.35,20609064,168,26,59,0
32654,4722.3,4200.74,2004.01,3466.91,8947196,158,16,9,0
214442,16955.69,13034.69,20064.08,21449.76,53181616,130,28,39,0
264980,14945.96,24006.67,25775.54,27898.32,31002660,82,12,1,0
366321,70783.63,48346.72,41458.51,75849.37,75828447,156,9,44,0
330423,77832.54,40736.89,45365.21,94881.56,73684329,175,7,26,1
281673,68633.46,27257.53,25109.77,31616.94,71826615,32,10,52,0
321845,51824.8,38441.63,27853.46,43172.68,15126715,88,29,8,0
32765,7497.12,3179.6,2729.12,7729.96,5963230,102,27,0,0
365560,74850.18,23479.3,45484.13,51563.93,41673840,89,17,32,0
243822,52806.61,14928.31,15621.32,68097.53,11947278,89,18,37,1
175444,28649.61,11746.53,14200.99,28229.12,24386716,32,25,56,0
46697,9137.89,3809.68,5381.71,5480.63,8872430,155,26,32,0
388377,91373.83,51944.5,19967.45,113421.73,78840531,54,7,47,1
448896,63524.78,54752.32,34135.97,62494.82,133771008,96,27,2,0
155282,36549.52,13812.67,16728.57,13156.88,10559176,184,3,31,0
161058,29983.18,15200.16,10748.32,11234.8,5637030,159,15,76,1
72407,6383.2,5351.23,5593.0,21624.41,8109584,114,16,20,1
391520,21798.8,44395.14,36702.67,90377.13,11745600,24,21,67,1
203467,27149.28,24873.62,17901.46,27351.0,18108563,163,17,16,0
327079,57480.91,23386.61,19475.08,82221.69,68032432,30,13,41,1
303275,73743.95,16305.26,40772.65,52498.64,13950650,97,26,67,1
391682,31068.88,41577.05,21145.48,42642.06,9008686,55,3,83,1
233104,54557.4,23456.34,27384.32,53182.22,53613920,64,27,11,0
282747,70260.39,24370.47,15954.86,64706.8,49480725,33,20,89,1
65272,5525.8,7046.14,6008.72,10446.61,11879504,46,20,44,0
126608,31128.69,12604.48,8329.16,4133.03,20130672,33,23,35,0
14882,4137.71,1079.72,933.08,618.59,2693642,196,5,79,1
84791,18414.31,7274.7,5200.3,20421.9,7631190,192,9,50,0
363839,83863.81,32210.75,33018.68,91168.37,85138326,30,23,6,1
135328,37718.01,17487.4,13044.76,28408.21,5954432,79,18,32,0
283253,53608.66,38658.76,17562.99,72212.29,55800841,157,29,47,1
148050,17886.49,19301.3,20452.46,32786.63,34495650,190,11,65,1
232550,56424.09,26679.54,17022.41,63054.0,32557000,92,11,32,1
433382,82919.73,44486.38,39565.92,26918.01,7800876,96,16,77,1
338327,62142.19,37903.97,23501.63,43497.9,26389506,30,8,83,1
492813,53389.48,66293.12,46547.69,73897.81,18234081,106,27,26,0
387358,86751.49,28083.41,45724.32,40031.85,94127994,102,2,46,0
130830,8998.94,12842.38,12677.32,29188.51,5233200,140,23,84,1
494136,129753.21,55375.21,37410.25,136126.0,119086776,67,21,65,1
71815,8972.52,7980.96,5196.22,9730.57,4524345,143,10,42,0
340478,27029.93,24754.49,40279.94,96570.37,62647952,10,6,79,1
388849,59005.62,39975.95,23580.36,64041.6,111988512,86,27,18,0
14653,875.78,1782.28,1220.55,2436.86,1392035,61,4,67,1
76825,15938.42,7126.06,4888.64,14447.82,5685050,23,21,9,0
241273,62157.3,29289.78,17665.48,22952.95,23644754,11,28,21,0
406715,98657.06,33509.02,25924.62,51791.47,25623045,16,5,75,1
55818,4426.09,7506.87,7245.71,9762.93,7088886,49,23,65,1
394530,31184.58,38685.07,45714.73,111949.94,93898140,110,11,1,1
377677,89543.41,39140.68,37950.29,75518.0,104238852,80,12,17,0
76577,20107.47,4044.99,5375.57,8674.08,2373887,142,16,79,1
353118,55070.19,23067.16,33871.22,8097.42,90398208,134,20,18,0
134015,22080.76,14334.79,12982.7,39516.52,3886435,170,21,88,1
469709,57868.28,41234.97,48444.06,74230.78,90653837,145,14,29,0
207488,53050.73,19863.81,11496.43,58673.18,12241792,119,14,5,1
335963,66630.76,18702.2,46215.47,58395.97,33260337,42,20,26,0
126385,14698.31,15807.25,11613.46,23953.77,14281505,10,20,14,0
372421,44213.84,44916.02,49676.44,81685.12,75601463,174,15,30,0
17868,4555.91,1191.47,909.17,1963.21,1483044,49,8,43,0
146900,7805.65,15731.47,10617.97,31688.61,40838200,9,27,85,1
188514,23418.55,23309.45,11190.12,31576.42,4524336,167,5,75,1
92251,16374.74,9933.3,11002.36,19215.37,26937292,2,29,9,0
230703,19399.82,17980.03,18181.99,58606.25,47755521,68,9,20,1
289950,20639.43,31619.05,36430.57,20755.83,59149800,52,21,46,0
479167,113808.66,33034.52,59854.99,91901.48,21562515,139,16,54,0
171487,43851.46,13486.24,18880.98,5931.94,36698218,37,24,35,0
299863,71796.04,21472.07,32961.05,14571.01,44379724,22,3,73,1
212451,54540.68,21271.29,24010.02,44378.12,57999123,180,12,57,0
196216,34772.57,11722.02,21709.09,7821.67,12950256,5,7,18,0
60779,14393.64,8144.26,5155.38,11347.45,7232701,130,17,86,1
315672,43666.85,25258.85,35183.06,25759.95,57767976,133,15,63,1
366907,74570.77,25576.1,47979.19,38577.98,78885005,99,15,9,0
626,173.67,59.28,50.04,35.24,146484,160,12,48,0
314973,32101.22,23600.87,42533.96,28230.05,22993029,147,21,53,0
28132,3929.39,2760.91,1440.99,7031.92,7342452,103,2,60,0
196882,31582.02,16019.47,16029.63,39157.06,54339432,115,8,58,0
110445,9028.17,6835.0,6835.31,31579.84,11265390,4,28,1,1
317820,21814.81,23496.61,19512.81,10694.19,61021440,87,22,74,1
251369,60538.77,22487.37,31016.08,60799.97,56055287,46,5,7,0
217638,59777.04,11475.27,28870.37,46953.57,32863338,83,3,18,0
499216,71431.2,59585.34,59905.04,46451.97,45927872,154,29,79,1
175899,12340.98,18639.0,24255.67,39430.69,18997092,50,1,67,1
462620,30133.54,48169.09,32138.03,102069.51,134159800,26,16,13,0
135369,34519.53,13421.09,8483.84,20118.09,15025959,71,10,21,0
179454,28116.36,18506.77,17382.51,38191.24,14356320,32,26,16,0
145290,17958.76,19486.1,18105.08,20991.88,39954750,111,10,62,1
35060,5595.09,1780.04,1878.71,3995.18,4873340,117,11,25,0
339233,41796.88,18421.02,47357.24,51094.42,23407077,97,26,35,0
284760,46267.3,19145.67,29672.6,77066.38,36449280,172,12,44,1
429960,106500.22,27971.96,59379.52,54898.78,116949120,26,8,29,0
495437,92264.89,32851.19,41050.6,65909.32,14863110,189,27,20,0
133217,27944.98,14717.14,12152.34,25358.24,14121002,88,5,19,0
179095,23976.21,16360.95,21081.73,41342.26,1790950,51,9,41,1
124585,27390.8,17349.72,15117.52,28118.07,26412020,187,11,89,1
380362,77335.94,26784.99,26995.42,9715.83,52109594,87,15,55,0
281900,21847.04,21981.07,37684.98,59897.07,39747900,166,23,11,0
495092,89962.11,68610.67,63405.48,72360.24,21288956,26,17,7,0
100658,10976.86,12567.98,5197.83,16784.24,9663168,124,11,62,1
184745,43404.36,17048.63,11374.96,32748.96,7574545,173,13,55,0
169002,25006.49,16885.62,15995.83,38005.42,45292536,31,17,6,0
432998,120710.04,54508.39,39613.25,109450.31,18185916,126,23,61,1
382363,27252.96,35669.96,43495.77,76837.02,112797085,198,27,60,0
457090,104893.02,31329.92,26545.06,81313.58,26511220,45,7,9,0
330888,67815.96,41215.41,35748.14,41246.97,97611960,31,9,49,0
143266,32453.29,14097.31,15110.74,8396.23,13037206,111,18,19,0
318908,38502.35,20337.99,22650.68,91973.63,48792924,61,23,27,1
468776,76491.37,44769.39,46322.31,69995.68,135476264,176,18,13,0
491132,114530.49,42820.97,34378.58,87686.43,49604332,45,10,75,1
58045,6006.76,7482.92,3669.78,13367.79,13524485,60,12,7,0
301868,30786.8,18518.09,30664.4,11819.62,68222168,189,26,6,0
496232,87704.9,63899.24,68466.46,128724.11,81878280,52,18,4,1
360589,61451.44,34652.24,25718.65,87683.42,103128454,52,21,0,0
13724,1577.17,1185.65,1125.1,3250.39,233308,76,9,72,1
41238,4889.07,2663.03,3014.15,1078.59,1855710,62,9,81,1
418866,47710.68,47362.69,30988.29,70128.76,55709178,154,10,9,0
326375,74233.27,43542.54,28191.39,11486.82,5874750,67,1,57,1
181260,36240.62,15186.68,20512.65,31583.53,8881740,79,11,64,1
493645,119193.52,35415.4,26406.26,109177.26,92805260,49,14,59,0
240190,65898.24,24004.11,32699.75,12998.62,33146220,88,23,19,0
467225,74315.78,56841.07,25307.33,100251.19,35976325,115,26,57,0
140149,9157.28,7054.97,18123.06,20443.42,22844287,44,10,42,0
8570,523.29,915.48,1118.33,2118.8,102840,36,28,28,1
126661,14946.37,13133.03,12311.96,21456.99,34705114,181,14,1,0
9166,2424.27,720.76,571.31,1045.97,119158,172,19,25,1
320405,54577.47,29037.69,32317.05,36192.19,86829755,22,26,74,1
299012,33642.11,21596.65,31867.77,81120.83,87012492,130,10,88,1
138355,19619.9,16753.37,17598.52,20311.07,13005370,7,17,58,0
42414,7960.13,4542.88,4223.61,5666.98,1866216,16,2,0,0
202079,40451.86,19792.43,17573.57,6297.71,24855717,94,22,30,0
128238,10951.72,10942.21,16086.97,15646.43,8720184,44,14,37,0
472742,129870.4,36034.57,65373.44,121918.07,22218874,110,26,21,1
247465,43380.02,30697.11,26740.89,57678.29,10393530,65,18,65,1
330170,26812.55,29922.21,42491.17,27026.3,69996040,73,2,46,0
464551,118709.55,44192.86,48260.42,63019.06,98020261,71,20,0,0
439481,29518.55,42574.54,49257.43,32979.67,47903429,197,19,87,1
282600,73130.99,25533.76,31632.84,81157.27,35890200,189,24,49,1
219467,61277.4,16031.62,24894.32,41144.14,55305684,158,8,35,0
308884,65205.2,18789.61,24368.23,71419.96,11737592,170,6,44,0
383652,87166.83,22584.96,39059.43,84352.19,90541872,74,20,35,0
430864,54969.48,50915.9,44582.45,114020.84,95651808,25,7,33,1
94770,25262.14,6645.04,7425.84,27086.38,18574920,82,25,8,1
267401,45948.64,14709.88,21789.63,7777.34,32622922,71,13,75,1
19597,4280.95,2386.46,2324.25,5743.57,3331490,57,2,83,1
141967,37272.69,9066.8,14543.83,37444.06,3975076,160,22,3,1
147813,40543.83,15707.07,9375.63,18805.55,40352949,50,7,78,1
366536,88568.66,29498.05,45958.97,93239.2,61578048,75,1,62,1
159268,19063.43,9776.38,20622.07,36032.19,3185360,138,6,3,0
247226,67321.11,21583.64,22733.1,59846.5,4202842,150,16,4,1
333124,64781.79,17100.19,22919.49,27247.37,53966088,41,8,9,0
46663,12321.26,5865.26,6312.78,9407.16,5692886,47,13,43,0
20316,4175.02,1954.7,2628.98,553.8,3189612,142,23,39,0
443556,53521.67,27733.07,31933.53,114217.51,20847132,131,18,35,1
234119,31630.8,16699.29,13720.18,67026.4,33713136,78,14,34,1
315497,55719.45,28494.98,28287.09,64801.37,76981268,53,18,58,0
156489,36259.04,10484.49,17350.83,25593.39,41313096,16,29,64,1
97231,11972.64,7212.0,6396.34,21702.42,8070173,119,4,81,1
153138,28076.04,15022.03,14730.21,17056.69,43644330,189,15,30,0
207024,26808.31,25864.5,18277.61,40450.13,45131232,28,5,45,0
63323,15047.25,5456.26,8241.46,14014.17,17477148,163,21,48,0
152378,23976.29,17451.51,13509.99,9135.16,23313834,130,14,5,0
207092,14009.0,26694.49,20303.27,12263.79,10561692,61,16,69,1
2259,199.23,156.93,307.17,498.15,526347,184,15,18,0
257664,16504.43,31601.79,19832.98,36304.63,15717504,55,11,41,0
435665,71814.88,51480.88,33114.54,117183.61,63607090,18,2,29,1
355018,26433.78,29155.62,43299.26,38108.66,72423672,199,23,25,0
134054,10221.91,18641.12,10051.17,4273.72,13941616,49,24,2,0
287086,76491.51,21138.58,35847.83,57981.41,76651962,102,18,32,0
427435,107162.51,31173.82,25046.92,90439.68,14532790,42,4,49,0
451782,69565.35,53989.45,27113.02,79064.4,108879462,7,15,30,0
94001,26013.39,8377.29,12325.33,19865.53,9682103,132,12,83,1
264723,13247.51,21117.36,26121.04,44116.41,60886290,171,27,67,1
396433,75804.05,26196.15,45468.2,84811.76,84043796,59,27,81,1
60176,11540.46,7153.72,4228.93,1943.83,5415840,49,3,9,0
421668,65447.89,50924.41,27393.53,51928.95,90236952,60,4,21,0
218016,30805.23,22017.6,27283.8,17229.53,18749376,6,21,62,1
174032,26929.38,23695.89,14318.68,8320.7,8179504,148,16,53,0
90897,13220.14,7147.66,8267.35,7775.87,18542988,31,6,50,0
73347,15990.62,5117.11,3852.0,5395.92,3740697,116,2,80,1
94107,7635.07,10443.24,7973.62,27524.11,17974437,150,26,3,1
220678,21065.26,26096.67,26335.58,22119.19,56052212,85,22,36,0
150021,13729.8,10537.71,18589.82,12702.05,30604284,160,9,70,1
427252,47155.05,24308.49,48231.59,108421.54,37170924,47,12,62,1
64577,11030.36,7939.52,7251.75,8869.82,8653318,162,12,50,0
300902,22741.57,41489.93,28754.66,41527.58,45135300,155,27,7,0
179874,44910.75,19430.08,17708.53,25938.79,6475464,44,24,0,0
257509,30487.3,19315.24,30086.54,35183.37,74677610,158,14,7,0
422581,36926.71,59034.79,30534.5,47091.72,106067831,161,17,82,1
138217,28388.79,18022.67,9790.81,13845.89,33863165,155,9,80,1
382415,22470.65,36789.95,51814.65,102085.19,81071980,56,12,54,1
38500,7414.82,4784.74,2020.95,2513.21,5813500,151,27,8,0
27237,5735.72,3361.7,1703.73,1925.59,2805411,43,10,50,0
274129,27256.87,36769.45,27777.47,49365.52,44134769,54,11,15,0
301209,17967.64,37856.89,35062.27,35007.84,78916758,68,2,52,0
419238,56026.31,45248.83,41257.29,57866.68,31862088,53,28,58,0
382258,27781.24,40074.91,31328.24,93971.65,70717730,40,16,44,0
327799,25171.65,30177.88,45242.11,89494.6,36713488,188,27,36,1
186740,20257.57,19866.09,21166.37,45070.64,18674000,86,1,65,1
52987,6250.22,6441.6,6614.11,4545.22,10703374,137,22,63,1
392592,67483.89,53868.88,21051.65,115575.93,68703600,95,29,35,1
274986,56655.4,25314.07,19588.03,33462.89,27223614,138,1,75,1
303450,56544.06,30839.26,25391.3,20433.95,84055650,10,22,49,0
311414,26197.04,28037.38,20688.52,49782.35,18684840,158,2,52,0
79123,7087.82,8716.5,4475.27,17650.76,13846525,138,12,56,0
365821,92229.67,39030.48,25701.94,15845.85,66945243,186,27,18,0
493501,88050.96,25467.14,48376.52,97515.96,116466236,36,23,25,0
393670,98451.24,38857.02,44333.96,102457.27,108259250,172,23,67,1
338273,45821.01,19607.6,40478.38,31560.47,6088914,185,28,42,1
383637,73394.36,20092.81,20664.32,82126.9,36829152,43,20,57,0
184175,31391.26,22323.44,16302.94,24306.39,18970025,107,18,76,1
389588,48074.54,28548.42,23764.49,52967.54,23764868,151,12,58,0
213546,33757.47,17224.4,18964.6,21061.6,40146648,132,27,45,0
106447,17624.74,5936.3,9479.94,20739.1,30550289,140,23,67,1
289043,27799.38,19121.65,27412.56,34997.27,71682664,124,1,39,0
128677,15756.81,15300.27,16773.66,32510.61,10551514,49,28,12,1
216954,50338.59,20484.31,26567.88,62832.81,17573274,152,27,8,1
474960,123789.44,61393.41,50965.52,133855.39,36571920,141,11,65,1
110075,14612.75,9439.13,14275.26,7229.28,1541050,124,2,52,1
373548,45051.24,27710.94,41487.05,8955.17,92266356,68,12,75,1
208106,19748.29,16915.68,25742.08,29711.53,27053780,102,2,80,1
448822,92481.11,51232.79,45214.35,100575.37,98740840,90,17,3,0
293322,36463.72,29317.68,28531.33,86145.0,79490262,162,25,13,1
76718,21264.88,10079.0,8835.52,18363.09,5140106,9,6,84,1
63730,7960.36,6640.36,3299.43,11634.15,3313960,10,16,7,0
246256,34636.22,23239.58,27613.67,6742.2,50728736,125,19,61,1
336699,63557.61,40645.54,45153.57,84562.42,27272619,115,28,44,1
450089,105495.18,60887.16,51424.82,31326.47,45008900,65,6,66,1
163052,25760.47,13374.52,8692.54,5799.73,7500392,112,7,61,1
478946,70506.07,34718.25,40236.11,123616.19,117820716,72,19,77,1
462552,129050.48,48780.53,56830.21,82588.77,75395976,74,20,82,1
334902,17553.4,31781.72,45638.69,18752.65,59947458,54,26,69,1
40486,10358.95,5628.64,3373.08,5191.6,11376566,171,17,35,0
155732,13128.58,14267.01,19576.67,6844.68,18532108,187,6,83,1
348239,80360.61,19741.61,44485.06,69175.25,55718240,89,15,0,0
101858,19569.39,14052.66,6223.09,10092.05,14260120,95,22,59,0
472827,60817.31,59539.71,59633.4,124120.09,130973079,103,9,73,1
327573,82217.95,21633.74,25938.05,39368.67,10482336,187,2,12,0
74006,3920.0,9725.46,7651.58,11729.76,10952888,195,5,11,0
35411,3616.84,2856.25,3488.22,1338.06,8781928,61,21,74,1
349771,63093.56,29359.81,38361.08,33985.83,70303971,166,23,16,0
425537,55683.52,55990.13,49635.41,89147.8,57873032,136,5,46,0
206611,39336.01,20188.04,18528.73,46725.82,7851218,128,12,52,0
454251,25231.53,28344.66,59029.0,39969.6,59052630,65,10,66,1
376097,28878.82,31296.93,46205.34,60577.8,77852079,5,4,9,0
84958,6731.4,9769.22,10253.4,21146.79,15547314,120,12,45,0
12675,1185.56,832.45,1156.5,1601.8,1939275,115,15,82,1
381879,59438.03,39379.67,20385.3,21941.22,71793252,109,10,3,0
317415,70780.24,35732.89,29933.21,44731.3,6348300,43,28,56,0
389801,100675.44,31553.15,51009.4,73351.2,57690548,188,18,37,0
121800,29492.13,13696.32,8177.71,2688.32,31911600,26,24,11,0
87425,8330.22,11328.41,12102.53,10281.08,2447900,11,5,30,0
244946,37100.65,22655.18,30052.95,46559.83,41395874,162,13,1,0
66858,6409.32,5646.95,7614.1,19157.18,8758398,130,4,0,1
411043,45555.29,29843.47,45602.92,55241.57,33294483,21,9,80,1
47557,7885.7,4963.93,4890.4,3121.27,3043648,115,18,24,0
268794,17650.38,34724.61,30873.77,45582.45,47845332,154,3,4,0
267069,26755.0,21157.08,23494.46,26709.75,28843452,128,24,47,0
255226,67669.85,21862.96,32177.86,20453.36,20162854,76,11,13,0
278676,43809.75,24132.31,31398.74,51642.26,44030808,73,4,51,0
2698,411.28,271.08,322.18,745.86,339948,87,9,73,1
454216,24232.63,32048.03,55107.24,115308.54,15897560,106,26,20,1
184966,19773.22,22935.6,10780.98,13140.34,47536262,133,29,24,0
413795,103137.27,31698.44,22761.9,97012.69,90207310,9,12,66,1
167792,14742.97,19041.48,20485.51,14155.47,39598912,119,26,81,1
435590,63369.08,41899.15,31948.16,44167.24,53577570,50,10,49,0
145431,7750.91,14940.24,14888.83,40373.74,29522493,10,10,32,1
